course_name,course_type,institution,cutoff_2024,cutoff_2023,cutoff_2022,cutoff_2021
BACHELOR OF EDUCATION (GUIDANCE AND COUNSELLING),Degree,BOMET UNIVERSITY COLLEGE,23.784,24.411,22.358,22.636
BACHELOR OF EDUCATION (GUIDANCE AND COUNSELLING),Degree,MOI UNIVERSITY,22.571,24.285,24.331,22.636
BACHELOR OF EDUCATION (GUIDANCE AND COUNSELLING),Degree,KARATINA UNIVERSITY,25.039,23.439,22.358,22.636
BACHELOR OF EDUCATION (ARTS) WITH GUIDANCE AND COUNSELLING,Degree,MAASAI MARA UNIVERSITY,25.485,23.433,22.358,22.636
BACHELOR OF ARTS IN CHILDCARE AND PROTECTION,Degree,PWANI UNIVERSITY,,22.449,22.916,22.926
BACHELOR OF ARTS IN CHILD AND YOUTH STUDIES,Degree,TANGAZA UNIVERSITY,,22.449,22.916,22.926
BACHELOR OF SCIENCE IN AGRICULTURAL ECONOMICS AND RURAL DEVELOPMENT,Degree,MURANG'A UNIVERSITY OF TECHNOLOGY,,15.864,,
BACHELOR OF FINANCIAL ECONOMICS,Degree,MOI UNIVERSITY,,18.831,19.914,20.1
BACHELOR OF SCIENCE IN FINANCIAL ECONOMICS,Degree,MAASAI MARA UNIVERSITY,,18.831,19.914,20.1
BACHELOR OF SCIENCE (PUBLIC HEALTH),Degree,ALUPE UNIVERSITY,26.839,,,
BACHELOR OF SCIENCE (POPULATION HEALTH),Degree,KENYATTA UNIVERSITY - MAMA NGINA UNIVERSITY COLLEGE,26.558,28.396,27.407,
BACHELOR OF SCIENCE (POPULATION HEALTH),Degree,SOUTH EASTERN KENYA UNIVERSITY,,15.864,26.929,17.459
BACHELOR OF SCIENCE (POPULATION HEALTH),Degree,KENYATTA UNIVERSITY,28.251,25.6,34.642,33.296
BACHELOR OF EDUCATION (ARTS) MUSIC,Degree,KENYATTA UNIVERSITY,27.894,27.617,29.441,29.024
"BACHELOR OF EDUCATION (MUSIC, WITH IT)",Degree,MASENO UNIVERSITY,24.951,21.858,22.358,22.636
BACHELOR OF BUSINESS MANAGEMENT (CIVIL AVIATION MANAGEMENT),Degree,MOI UNIVERSITY,,21.375,21.444,22.544
BACHELOR OF ENGINEERING (AERONAUTICAL ENGINEERING),Degree,TECHNICAL UNIVERSITY OF KENYA,42.162,43.316,43.028,41.471
BACHELOR OF REAL ESTATE,Degree,UNIVERSITY OF NAIROBI,21.077,33.529,36.881,36.648
BACHELOR OF REAL ESTATE,Degree,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,32.676,32.654,35.982,35.53
BACHELOR OF SCIENCE (REAL ESTATE),Degree,KENYATTA UNIVERSITY,29.68,32.041,34.531,36.25
BACHELOR OF TECHNOLOGY (PROPERTY MANAGEMENT AND REAL ESTATE),Degree,TECHNICAL UNIVERSITY OF KENYA,27.402,29.49,33.889,34.919
BACHELOR OF EDUCATION (PHYSICAL EDUCATION AND SPORTS),Degree,UNIVERSITY OF NAIROBI,,21.858,22.358,22.636
BACHELOR OF SCIENCE (SOILS & LAND USE MANAGEMENT),Degree,UNIVERSITY OF ELDORET,,15.864,,
BACHELOR OF SCIENCE (LAND ADMINISTRATION),Degree,TECHNICAL UNIVERSITY OF KENYA,23.214,22.582,28.02,29.047
BACHELOR OF ARTS IN LANGUAGE AND COMMUNICATION,Degree,MAASAI MARA UNIVERSITY,,22.449,22.916,22.926
BACHELOR OF SCIENCE IN AUTOMOTIVE TECHNOLOGY,Degree,"UNIVERSITY OF EASTERN AFRICA, BARATON",,15.683,15.982,16.787
BACHELOR OF ARTS (HISTORY AND ARCHAEOLOGY),Degree,PWANI UNIVERSITY,,21.123,21.604,22.627
"BACHELOR OF ARTS (HISTORY AND ARCHAEOLOGY, WITH IT)",Degree,MASENO UNIVERSITY,23.115,21.123,27.254,22.627
BACHELOR OF SCIENCE (RECREATION AND SPORTS MANAGEMENT),Degree,KENYATTA UNIVERSITY,22.365,19.92,24.776,24.252
BACHELOR OF SCIENCE IN COMPUTING AND INFORMATION SYSTEMS,Degree,ST PAULS UNIVERSITY,,18.814,18.638,19.223
BACHELOR OF SCIENCE (AGRICULTURAL ECONOMICS AND RURAL DEVELOPMENT),Degree,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,25.307,15.864,23.826,25.843
BACHELOR OF ARTS IN TRANSLATION STUDIES,Degree,ST PAULS UNIVERSITY,,22.449,22.916,22.926
BACHELOR OF SCIENCE IN MICROBIOLOGY,Degree,UNIVERSITY OF ELDORET,,15.683,16.974,17.459
BACHELOR OF SCIENCE (EVENT AND CONVENTION MANAGEMENT),Degree,TECHNICAL UNIVERSITY OF KENYA,,21.375,25.589,25.323
BACHELOR OF SCIENCE (RENEWABLE ENERGY AND ENVIRONMENTAL PHYSICS),Degree,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,,15.683,15.982,16.787
BACHELOR OF ANIMATION AND GRAPHICS DESIGN,Degree,MULTIMEDIA UNIVERSITY OF KENYA,29.782,,,
BACHELOR OF SCIENCE IN MECHATRONIC ENGINEERING,Degree,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,44.028,43.232,42.892,42.624
BACHELOR OF SCIENCE IN MECHATRONIC ENGINEERING,Degree,MURANG'A UNIVERSITY OF TECHNOLOGY,36.557,36.535,,
BACHELOR OF SCIENCE IN MECHATRONIC ENGINEERING,Degree,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,40.296,39.369,39.852,39.022
BACHELOR OF ARTS IN SUSTAINABLE HUMAN DEVELOPMENT,Degree,TANGAZA UNIVERSITY,,22.449,22.916,22.926
BACHELOR OF SCIENCE (SEED SCIENCE & TECHNOLOGY,Degree,UNIVERSITY OF ELDORET,,15.864,,
BACHELOR OF SCIENCE IN DENTAL TECHNOLOGY,Degree,MOUNT KENYA UNIVERSITY,37.16,37.154,35.151,38.953
BACHELOR OF ARTS (PHILOSOPHY),Degree,PWANI UNIVERSITY,,22.449,22.916,22.926
"BACHELOR OF ARTS (BUSINESS STUDIES, WITH IT)",Degree,TOM MBOYA UNIVERSITY,,21.375,21.444,22.544
BACHELOR OF SCIENCE (HOSPITALITY MANAGEMENT),Degree,MURANG'A UNIVERSITY OF TECHNOLOGY,23.037,21.375,24.429,22.544
BACHELOR OF SCIENCE (HOSPITALITY MANAGEMENT),Degree,TECHNICAL UNIVERSITY OF KENYA,29.113,,,30.044
BACHELOR OF ARTS (GERMAN),Degree,MOI UNIVERSITY,,24.348,26.346,25.727
BACHELOR OF ARTS (GERMAN),Degree,PWANI UNIVERSITY,,22.959,23.264,22.563
BACHELOR OF MANAGEMENT AND OFFICE ADMINISTRATION,Degree,MOUNT KENYA UNIVERSITY,,21.375,21.444,22.544
BACHELOR OF BUSINESS ADMINISTRATION IN FINANCE,Degree,"UNIVERSITY OF EASTERN AFRICA, BARATON",,18.831,,20.1
BACHELOR OF SCIENCE (METEOROLOGY),Degree,UNIVERSITY OF NAIROBI,,15.683,17.363,17.802
BACHELOR OF SCIENCE (METEOROLOGY),Degree,SOUTH EASTERN KENYA UNIVERSITY,,15.683,17.363,17.802
BACHELOR OF SCIENCE (GEOLOGY),Degree,UNIVERSITY OF NAIROBI,,15.683,17.363,17.802
BACHELOR OF SCIENCE (GEOLOGY),Degree,SOUTH EASTERN KENYA UNIVERSITY,,15.683,17.363,17.802
BACHELOR OF SCIENCE IN GEOLOGY,Degree,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,,15.683,17.363,17.802
BACHELOR OF TECHNOLOGY (APPLIED STATISTICS),Degree,TECHNICAL UNIVERSITY OF KENYA,,18.831,19.914,23.832
BACHELOR OF BUSINESS MANAGEMENT (MARINE BUSINESS MANAGEMENT),Degree,MOI UNIVERSITY,,21.375,21.444,22.544
BACHELOR OF ARTS IN ISLAMIC SHARIA,Degree,ISLAMIC UNIVERSITY OF KENYA,,20.93,19.67,19.956
BACHELOR OF TECHNOLOGY (CHEMICAL ENGINEERING),Degree,TECHNICAL UNIVERSITY OF KENYA,,27.25,25.214,27.165
BACHELOR OF SCIENCE (FORESTRY),Degree,SOUTH EASTERN KENYA UNIVERSITY,,,,17.459
BACHELOR OF SCIENCE (FORESTRY),Degree,UNIVERSITY OF KABIANGA,,15.864,17.043,17.459
BACHELOR OF SCIENCE (FORESTRY),Degree,UNIVERSITY OF ELDORET,,15.864,17.043,17.459
BACHELOR OF TECHNOLOGY (GEOINFORMATION TECHNOLOGY),Degree,TECHNICAL UNIVERSITY OF KENYA,,15.683,17.363,17.802
BACHELOR OF SCIENCE (EXERCISE & SPORT SCIENCE),Degree,KENYATTA UNIVERSITY,22.131,19.92,20.402,20.72
"BACHELOR OF ARTS (RELIGION, WITH IT)",Degree,MASENO UNIVERSITY,,20.93,19.67,19.956
BACHELOR OF TECHNOLOGY (APPLIED BIOLOGY),Degree,TECHNICAL UNIVERSITY OF KENYA,,15.683,16.974,17.459
BACHELOR OF TECHNOLOGY (COMMUNICATION AND COMPUTER NETWORKS),Degree,TECHNICAL UNIVERSITY OF KENYA,30.686,32.72,33.59,32.534
BACHELOR OF ARTS (COUNSELING),Degree,KENYATTA UNIVERSITY,,22.449,24.937,22.926
BACHELOR OF SCIENCE IN COMMUNITY RESOURCE MANAGEMENT,Degree,MACHAKOS UNIVERSITY,,22.449,22.916,22.926
BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT),Degree,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,26.503,25.35,28.923,27.458
BACHELOR OF URBAN AND REGIONAL PLANNING,Degree,MAASAI MARA UNIVERSITY,,18.392,18.692,19.039
BACHELOR OF TECHNOLOGY (NUTRITION AND DIETETICS),Degree,TECHNICAL UNIVERSITY OF KENYA,25.405,25.924,31.312,26.7
"BACHELOR OF ARTS ( POLITICAL SCIENCE, WITH IT)",Degree,MASENO UNIVERSITY,,22.449,22.916,22.926
BACHELOR OF ARTS ( POLITICAL SCIENCE),Degree,PWANI UNIVERSITY,,22.449,22.916,22.926
BACHELOR OF APPLIED SCIENCE (GEO-INFORMATICS),Degree,TECHNICAL UNIVERSITY OF KENYA,29.656,25.7,32.166,33.909
BACHELOR OF HEALTH SERVICES MANAGEMENT,Degree,KENYATTA UNIVERSITY,,27.581,27.736,26.936
BACHELOR OF SCIENCE IN REAL ESTATE MANAGEMENT,Degree,MOUNT KENYA UNIVERSITY,,18.392,18.692,28.492
BACHELOR OF ENGINEERING (MECHANICAL & PRODUCTION ENGINEERING),Degree,UNIVERSITY OF ELDORET,33.265,26.898,35.269,35.052
BACHELOR OF ENGINEERING (MECHANICAL AND PRODUCTION ENGINEERING),Degree,MOI UNIVERSITY,26.664,36.089,36.19,27.088
BACHELOR OF ARTS (DESIGN),Degree,UNIVERSITY OF NAIROBI,,26.093,25.961,26.1
BACHELOR OF SCIENCE IN COMPUTER TECHNOLOGY,Degree,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,38.488,37.867,37.625,28.621
BACHELOR OF SCIENCE IN COMPUTER TECHNOLOGY,Degree,MURANG'A UNIVERSITY OF TECHNOLOGY,,18.814,18.638,19.223
BACHELOR OF SCIENCE IN COMPUTER TECHNOLOGY,Degree,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,,18.814,18.638,19.223
BACHELOR OF SCIENCE (COMPUTER SCIENCE & TECHNOLOGY),Degree,MASENO UNIVERSITY,26.477,25.315,25.796,19.223
BACHELOR OF SCIENCE (COMPUTER TECHNOLOGY),Degree,MULTIMEDIA UNIVERSITY OF KENYA,32.452,31.181,30.456,19.223
BACHELOR OF EDUCATION (SCIENCE) WITH GUIDANCE AND COUNSELING,Degree,MAASAI MARA UNIVERSITY,,23.049,22.358,22.636
BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY),Degree,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,32.07,31.058,33.576,32.608
BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY),Degree,SOUTH EASTERN KENYA UNIVERSITY,,15.683,16.974,17.459
"BACHELOR OF ARTS (FINE ART, WITH IT)",Degree,MASENO UNIVERSITY,,22.449,24.492,22.926
BACHELOR OF ARTS (FINE ARTS),Degree,KENYATTA UNIVERSITY,23.733,22.449,28.51,26.885
BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION - SECONDARY OPTION),Degree,MOI UNIVERSITY,23.359,25.351,29.929,22.636
BACHELOR OF EDUCATION SPECIAL NEEDS EDUCATION SECONDARY OPTION,Degree,MOUNT KENYA UNIVERSITY,,21.858,22.358,22.636
BACHELOR OF ENVIRONMENTAL SCIENCE (RESOURCE CONSERVATION),Degree,KENYATTA UNIVERSITY,,15.864,17.043,17.459
BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION),Degree,MACHAKOS UNIVERSITY,,15.864,17.043,17.459
BACHELOR OF SCIENCE ( ENVIRONMENTAL SCIENCE AND RESOURCE MANAGEMENT ),Degree,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,,15.864,17.043,17.459
BACHELOR OF TECHNOLOGY (COMPUTER TECHNOLOGY),Degree,TECHNICAL UNIVERSITY OF KENYA,,,,19.223
BACHELOR OF SCIENCE (ENERGY ENGINEERING),Degree,KENYATTA UNIVERSITY,,27.978,15.982,16.787
BACHELOR OF ARTS IN HUMAN RESOURCE MANAGEMENT,Degree,UNIVERSITY OF ELDORET,25.038,,,
BACHELOR OF SCIENCE IN BUSINESS ADMINISTRATION,Degree,KIRIRI WOMENS UNIVERSITY OF SCIENCE AND TECHNOLOGY,,21.375,21.444,22.544
"BACHELOR OF SCIENCE (EARTH SCIENCE, WITH IT)",Degree,TOM MBOYA UNIVERSITY,,15.683,17.363,17.802
BACHELOR OF SCIENCE IN AGRIBUSINESS MANAGEMENT AND TRADE,Degree,MACHAKOS UNIVERSITY,,15.864,16.974,17.459
BACHELOR OF SCIENCE IN BIOTECHNOLOGY AND BIOSAFETY,Degree,UNIVERSITY OF ELDORET,,15.683,16.974,17.459
BACHELOR OF SCIENCE (INDUSTRIAL CHEMISTRY WITH MANAGEMENT),Degree,KENYATTA UNIVERSITY,23.749,24.557,29.162,28.883
"BACHELOR OF SCIENCE (MATHEMATICS & BUSINESS STUDIES, WITH IT)",Degree,TOM MBOYA UNIVERSITY,,18.831,19.914,20.1
"BACHELOR OF SCIENCE (MATHEMATICS & BUSINESS STUDIES, WITH IT)",Degree,MASENO UNIVERSITY,,22.584,19.914,20.1
BACHELOR OF CHRISTIAN EDUCATION,Degree,KENYA HIGHLANDS EVANGELICAL UNIVERSITY,,20.93,19.67,19.956
BACHELOR OF SCIENCE IN AGRIBUSINESS MANAGEMENT AND ENTREPRENEURSHIP,Degree,SOUTH EASTERN KENYA UNIVERSITY,,15.864,16.974,17.459
BACHELOR OF SCIENCE AGRIBUSINESS MANAGEMENT AND ENTERPRISE DEVELOPMENT,Degree,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,26.793,22.911,27.546,27.941
BACHELOR OF SCIENCE IN MATHEMATICS AND STATISTICS WITH IT,Degree,TURKANA UNIVERSITY COLLEGE,,18.831,19.914,
BACHELOR OF BUSINESS ADMINISTRATION AND MANAGEMENT,Degree,ZETECH UNIVERSITY,,21.375,21.444,22.544
BACHELOR OF TECHNOLOGY (BIOTECHNOLOGY),Degree,TECHNICAL UNIVERSITY OF KENYA,,28.133,27.163,26.539
BACHELOR OF TECHNOLOGY (JOURNALISM AND MASS COMMUNICATION),Degree,TECHNICAL UNIVERSITY OF KENYA,30.63,29.336,33.986,33.87
BACHELOR OF TECHNOLOGY (ENVIRONMENTAL RESOURCE MANAGEMENT),Degree,TECHNICAL UNIVERSITY OF KENYA,22.232,15.864,27.386,23.806
BACHELOR OF SCIENCE (URBAN DESIGN AND DEVELOPMENT),Degree,TECHNICAL UNIVERSITY OF KENYA,22.391,26.071,25.586,32.6
BACHELOR OF SCIENCE (WILDLIFE MANAGEMENT AND CONSERVATION),Degree,UNIVERSITY OF NAIROBI,,15.864,28.635,17.459
BACHELOR OF SCIENCE (WILDLIFE MANAGEMENT),Degree,UNIVERSITY OF ELDORET,,15.864,17.043,17.459
BACHELOR OF SCIENCE IN ANIMAL SCIENCE,Degree,PWANI UNIVERSITY,,15.864,17.043,17.459
BACHELOR OF SCIENCE IN APPLIED PHYSICS AND COMPUTER SCIENCE,Degree,MULTIMEDIA UNIVERSITY OF KENYA,,18.814,18.638,19.223
BACHELOR OF SCIENCE IN COMPUTER SCIENCE AND APPLIED PHYSICS,Degree,ZETECH UNIVERSITY,,18.814,18.638,19.223
BACHELOR OF PURCHASING AND SUPPLY CHAIN MANAGEMENT,Degree,ZETECH UNIVERSITY,,21.375,21.444,22.544
BACHELOR OF SCIENCE WITH EDUCATION,Degree,MOI UNIVERSITY,,21.858,22.358,22.636
BACHELOR OF SCIENCE WITH EDUCATION,Degree,KARATINA UNIVERSITY,,21.858,22.358,22.636
BACHELOR OF SCIENCE WITH EDUCATION,Degree,UNIVERSITY OF ELDORET,,21.858,,
BACHELOR OF SCIENCE (CORPORATE COMMUNICATION AND MANAGEMENT),Degree,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,26.594,24.395,29.881,27.036
BACHELOR OF SCIENCE (WATER AND ENVIRONMENT MANAGEMENT),Degree,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,,15.864,17.043,17.459
"BACHELOR OF ARTS (FRENCH, WITH IT)",Degree,MASENO UNIVERSITY,,22.959,,22.563
BACHELOR OF LANDSCAPE ARCHITECTURE,Degree,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,28.014,34.016,36.138,33.675
BACHELOR OF SCIENCE (MOLECULAR & CELLULAR BIOLOGY),Degree,KENYATTA UNIVERSITY,,15.683,16.974,17.459
BACHELOR OF SCIENCE (PETROLEUM ENGINEERING),Degree,KENYATTA UNIVERSITY,35.297,35.347,37.463,36.816
"BACHELOR OF ARTS (SOCIOLOGY AND ANTHROPOLOGY, WITH IT)",Degree,TOM MBOYA UNIVERSITY,,22.449,22.916,22.926
"BACHELOR OF ARTS (SOCIOLOGY AND ANTHROPOLOGY, WITH IT)",Degree,MASENO UNIVERSITY,,22.449,22.916,22.926
"BACHELOR OF SCIENCE (GEOSPATIAL INFORMATION SCIENCE, WITH IT)",Degree,MASENO UNIVERSITY,,15.683,17.363,17.802
"BACHELOR OF EDUCATION (HOME SCIENCE , WITH IT)",Degree,TOM MBOYA UNIVERSITY,28.682,,,
"BACHELOR OF EDUCATION (HOME SCIENCE , WITH IT)",Degree,MASENO UNIVERSITY,30.163,28.055,27.55,28.759
BACHELOR OF EDUCATION (HOME SCIENCE AND TECHNOLOGY),Degree,UNIVERSITY OF ELDORET,29.143,28.651,27.864,28.748
BACHELOR OF SCIENCE IN PROCUREMENT AND CONTRACT MANAGEMENT,Degree,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,28.127,25.264,25.466,28.871
BACHELOR OF SCIENCE IN AGRICULTURE AND EXTENSION,Degree,PWANI UNIVERSITY,,21.858,17.043,17.459
BACHELOR OF EDUCATION ARTS (HOME ECONOMICS),Degree,KENYATTA UNIVERSITY,26.815,27.429,30.475,29.362
BACHELOR OF SCIENCE (ELECTRONICS),Degree,SOUTH EASTERN KENYA UNIVERSITY,,15.683,24.631,16.787
BACHELOR OF SCIENCE (BUSINESS COMPUTING),Degree,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,28.168,25.731,22.664,19.223
BACHELOR OF SCIENCE (PHYSICAL THERAPY),Degree,ALUPE UNIVERSITY,31.282,28.214,31.878,27.646
BACHELOR OF SCIENCE (PHYSICAL THERAPY),Degree,MOI UNIVERSITY,32.581,36.681,36.954,35.36
BACHELOR OF COUNSELING PSYCHOLOGY,Degree,KENYA ASSEMBLIES OF GOD EAST UNIVERSITY,,22.449,22.916,22.926
BACHELOR OF COUNSELING PSYCHOLOGY,Degree,MOUNT KENYA UNIVERSITY,,22.449,22.916,24.265
BACHELOR OF TECHNOLOGY (CONSTRUCTION MANAGEMENT),Degree,TECHNICAL UNIVERSITY OF KENYA,,26.894,28.772,24.995
BACHELOR OF SCIENCE INDUSTRIAL BIOTECHNOLOGY,Degree,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,,15.683,16.974,17.459
BA IN INTER-CULTURAL STUDIES,Degree,KENYA ASSEMBLIES OF GOD EAST UNIVERSITY,,20.93,19.67,19.956
BACHELOR OF ARTS (PLANNING),Degree,UNIVERSITY OF NAIROBI,,18.392,24.026,25.655
BACHELOR OF SCIENCE IN LEATHER TECHNOLOGY,Degree,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,,15.864,17.043,17.459
BACHELOR OF ARTS IN PUBLIC ADMINISTRATION,Degree,MOUNT KENYA UNIVERSITY,,22.449,22.916,25.126
BACHELOR OF TECHNOLOGY IN COMPUTER AND ELECTRONIC SYSTEMS,Degree,MOUNT KENYA UNIVERSITY,,15.683,15.982,16.787
BACHELOR OF TECHNOLOGY (BUSINESS INFORMATION TECHNOLOGY),Degree,TECHNICAL UNIVERSITY OF KENYA,33.574,31.928,33.696,34.058
BACHELOR OF THE BUILT ENVIRONMENT (URBAN AND REGIONAL PLANNING),Degree,TECHNICAL UNIVERSITY OF KENYA,25.516,27.264,26.529,27.556
BACHELOR OF SCIENCE (RENEWABLE ENERGY AND BIOFUELS TECHNOLOGY),Degree,KIBABII UNIVERSITY,,15.683,15.982,16.787
BACHELOR OF RADIOGRAPHY,Degree,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,41.666,43.325,43.127,42.445
BACHELOR OF SCIENCE (UTILIZATION & SUSTAINABILITY OF ARID LANDS (USAL),Degree,LAIKIPIA UNIVERSITY,,15.864,17.043,17.459
BACHELOR OF SCIENCE (CONSERVATION BIOLOGY),Degree,KENYATTA UNIVERSITY,,15.683,16.974,17.459
BACHELOR OF SCIENCE (FOOD SCIENCE AND MANAGEMENT),Degree,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,,15.864,,17.459
BACHELOR OF ARTS IN ENGLISH AND LINGUISTICS,Degree,PWANI UNIVERSITY,,22.449,22.916,22.926
BACHELOR OF EDUCATION (ARTS) GERMAN,Degree,KENYATTA UNIVERSITY,24.499,26.632,25.165,25.516
BACHELOR OF SCIENCE IN BIOMEDICAL SCIENCE,Degree,DAYSTAR UNIVERSITY,,15.864,24.665,33.762
BACHELOR OF ARTS IN SOCIAL COMMUNICATION,Degree,TANGAZA UNIVERSITY,,22.449,22.916,22.926
BACHELOR OF TECHNOLOGY (OFFICE ADMINISTRATION AND TECHNOLOGY),Degree,TECHNICAL UNIVERSITY OF KENYA,,21.375,21.444,22.544
BACHELOR OF SCIENCE (FISHERIES & AQUATIC SCIENCES),Degree,UNIVERSITY OF ELDORET,,15.864,17.043,17.459
BACHELOR OF ARTS IN PUBLIC ADMINISTRATION AND GOVERNANCE,Degree,MOUNT KENYA UNIVERSITY,,22.449,22.916,27.027
BACHELOR OF ENGINEERING (ELECTRICAL AND TELECOMMUNICATION ENGINEERING),Degree,MOI UNIVERSITY,,38.039,38.526,35.94
BACHELOR OF SCIENCE IN LABORATORY TECHNOLOGY,Degree,MOUNT KENYA UNIVERSITY,22.52,25.767,24.208,32.094
BACHELOR OF SCIENCE IN AGRIBUSINESS MANAGEMENT AND ENTERPRISE DEVELOPMENT,Degree,MURANG'A UNIVERSITY OF TECHNOLOGY,,15.949,,
BACHELOR OF ARTS ( KISWAHILI AND COMMUNICATION),Degree,CATHOLIC UNIVERSITY OF EASTERN AFRICA,,22.449,22.916,22.926
BACHELOR OF ARTS ( KISWAHILI AND COMMUNICATION),Degree,LAIKIPIA UNIVERSITY,,22.449,22.916,22.926
BACHELOR OF ARTS IN KISWAHILI AND MEDIA STUDIES,Degree,MAASAI MARA UNIVERSITY,,22.449,,
BACHELOR OF EDUCATION (SCIENCE) WITH SPECIAL NEEDS EDUCATION,Degree,MAASAI MARA UNIVERSITY,27.621,24.237,24.121,24.354
BACHELOR OF TECHNOLOGY (DESIGN),Degree,TECHNICAL UNIVERSITY OF KENYA,,25.621,24.127,26.214
BACHELOR OF SCIENCE IN MIDWIFERY WITH REPRODUCTIVE HEALTH,Degree,AMREF INTERNATIONAL UNIVERSITY,28.309,26.82,24.886,
BACHELOR OF TECHNOLOGY (TECHNICAL AND APPLIED PHYSICS),Degree,MACHAKOS UNIVERSITY,,15.683,16.974,17.459
BACHELOR OF TECHNOLOGY (TECHNICAL AND APPLIED PHYSICS),Degree,TECHNICAL UNIVERSITY OF KENYA,,15.683,16.974,17.459
"BACHELOR OF ARTS (PENOLOGY, CORRECTION AND ADMINISTRATION)",Degree,BOMET UNIVERSITY COLLEGE,,22.449,24.471,22.926
"BACHELOR OF ARTS (PENOLOGY, CORRECTION AND ADMINISTRATION)",Degree,MOI UNIVERSITY,,22.449,28.661,27.145
BACHELOR OF ENGINEERING (CHEMICAL AND PROCESS ENGINEERING),Degree,MOI UNIVERSITY,,34.111,31.769,28.908
BACHELOR OF ENGINEERING (CHEMICAL ENGINEERING),Degree,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,,33.421,31.644,28.815
BACHELOR OF ENGINEERING (CHEMICAL ENGINEERING),Degree,TECHNICAL UNIVERSITY OF KENYA,25.807,38.978,38.404,37.372
BACHELOR OF SCIENCE (COMMUNITY RESOURCE MANAGEMENT),Degree,KENYATTA UNIVERSITY - MAMA NGINA UNIVERSITY COLLEGE,,22.449,22.916,
BACHELOR OF SCIENCE (COMMUNITY RESOURCE MANAGEMENT),Degree,KENYATTA UNIVERSITY,,22.449,24.294,22.926
BACHELOR OF SCIENCE (ENVIRONMENTAL EDUCATION),Degree,KENYATTA UNIVERSITY,,21.858,17.043,17.459
"BACHELOR OF SCIENCE IN ECO-TOURISM, HOTEL AND INSTITUTION MANAGEMENT",Degree,MASENO UNIVERSITY,25.466,,,23.79
BACHELOR OF SCIENCE GENOMIC SCIENCE,Degree,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,,15.683,16.974,17.459
BACHELOR OF SCIENCE (CONTROL AND INSTRUMENTATION),Degree,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,,15.683,27.443,26.291
BACHELOR OF SCIENCE (FOOD SCIENCE AND NUTRITION),Degree,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,,15.864,,17.459
BACHELOR OF EDUCATION (LIBRARY SCIENCE),Degree,KENYATTA UNIVERSITY,25.446,23.581,22.358,22.636
BACHELOR OF SCIENCE IN ORAL HEALTH,Degree,MOUNT KENYA UNIVERSITY,33.715,31.405,34.284,33.911
BACHELOR OF SCIENCE (AGROFORESTRY & RURAL DEVELOPMENT),Degree,UNIVERSITY OF KABIANGA,,15.864,17.043,17.459
BACHELOR OF SCIENCE (AGROFORESTRY & RURAL DEVELOPMENT),Degree,UNIVERSITY OF ELDORET,,15.864,17.043,17.459
BACHELOR OF SCIENCE IN MECHANICAL AND MANUFACTURING ENGINEERING,Degree,MULTIMEDIA UNIVERSITY OF KENYA,33.743,24.464,36.018,34.661
BACHELOR OF SCIENCE (CROP IMPROVEMENT & PROTECTION),Degree,KENYATTA UNIVERSITY,,15.864,17.043,17.459
BACHELOR OF PHILOSOPHY IN TECHNOLOGY (SURVEYING TECHNOLOGY),Degree,TECHNICAL UNIVERSITY OF KENYA,,18.392,26.263,24.456
